ensembl_gene_id	external_gene_name	salt	hog1DepSaltExt
Q0010		unresponsive	unresponsive
Q0017		unresponsive	unresponsive
Q0032		unresponsive	unresponsive
Q0060	AI3	unresponsive	unresponsive
Q0065	AI4	unresponsive	unresponsive
Q0070	AI5_ALPHA	unresponsive	unresponsive
Q0075	AI5_BETA	unresponsive	unresponsive
Q0080	ATP8	unresponsive	unresponsive
Q0092		unresponsive	unresponsive
Q0105	COB	unresponsive	unresponsive
Q0110	BI2	unresponsive	unresponsive
Q0115	BI3	unresponsive	unresponsive
Q0120	BI4	unresponsive	unresponsive
Q0130	OLI1	unresponsive	unresponsive
Q0140	VAR1	unresponsive	unresponsive
Q0142		unresponsive	unresponsive
Q0143		unresponsive	unresponsive
Q0144		unresponsive	unresponsive
Q0160	SCEI	unresponsive	unresponsive
Q0182		unresponsive	unresponsive
Q0255		unresponsive	unresponsive
Q0297		unresponsive	unresponsive
RDN18-1		unresponsive	unresponsive
RDN18-2		unresponsive	unresponsive
RDN25-1		unresponsive	unresponsive
RDN25-2		unresponsive	unresponsive
RDN37-1		unresponsive	unresponsive
RDN37-2		unresponsive	unresponsive
RDN5-2		unresponsive	unresponsive
RDN5-3		unresponsive	unresponsive
RDN5-4		unresponsive	unresponsive
RDN5-5		unresponsive	unresponsive
RDN5-6		unresponsive	unresponsive
RDN58-1		unresponsive	unresponsive
RDN58-2		unresponsive	unresponsive
RPM1		unresponsive	unresponsive
RUF22		unresponsive	unresponsive
RUF5-1		unresponsive	unresponsive
snR7-S		unresponsive	unresponsive
tA(AGC)D		unresponsive	unresponsive
tA(AGC)F		unresponsive	unresponsive
tA(AGC)G		unresponsive	unresponsive
tA(AGC)J		unresponsive	unresponsive
tA(AGC)K1		unresponsive	unresponsive
tA(AGC)K2		unresponsive	unresponsive
tA(AGC)M1		unresponsive	unresponsive
tA(AGC)M2		unresponsive	unresponsive
tA(UGC)E		unresponsive	unresponsive
tA(UGC)G		unresponsive	unresponsive
tA(UGC)L		unresponsive	unresponsive
tA(UGC)O		unresponsive	unresponsive
tA(UGC)Q		unresponsive	unresponsive
tC(GCA)B		unresponsive	unresponsive
tC(GCA)G		unresponsive	unresponsive
tC(GCA)P1		unresponsive	unresponsive
tC(GCA)P2		unresponsive	unresponsive
tC(GCA)Q		unresponsive	unresponsive
tD(GUC)B		unresponsive	unresponsive
tD(GUC)D		unresponsive	unresponsive
tD(GUC)I1		unresponsive	unresponsive
tD(GUC)I2		unresponsive	unresponsive
tD(GUC)J1		unresponsive	unresponsive
tD(GUC)J2		unresponsive	unresponsive
tD(GUC)J3		unresponsive	unresponsive
tD(GUC)K		unresponsive	unresponsive
tD(GUC)L1		unresponsive	unresponsive
tD(GUC)L2		unresponsive	unresponsive
tD(GUC)Q		unresponsive	unresponsive
tE(CUC)D		unresponsive	unresponsive
tE(CUC)I		unresponsive	unresponsive
tE(UUC)B		unresponsive	unresponsive
tE(UUC)E1		unresponsive	unresponsive
tE(UUC)E2		unresponsive	unresponsive
tE(UUC)E3		unresponsive	unresponsive
tE(UUC)G3		unresponsive	unresponsive
tE(UUC)I		unresponsive	unresponsive
tE(UUC)L		unresponsive	unresponsive
tE(UUC)Q		unresponsive	unresponsive
tF(GAA)B		unresponsive	unresponsive
tF(GAA)H2		unresponsive	unresponsive
tF(GAA)N		unresponsive	unresponsive
tF(GAA)Q		unresponsive	unresponsive
tG(CCC)D	SUF3	unresponsive	unresponsive
tG(GCC)B		unresponsive	unresponsive
tG(GCC)C	SUF16	unresponsive	unresponsive
tG(GCC)D1		unresponsive	unresponsive
tG(GCC)E		unresponsive	unresponsive
tG(GCC)F1	SUF20	unresponsive	unresponsive
tG(GCC)F2		unresponsive	unresponsive
tG(GCC)G2		unresponsive	unresponsive
tG(GCC)J1		unresponsive	unresponsive
tG(GCC)J2	SUF23	unresponsive	unresponsive
tG(GCC)M		unresponsive	unresponsive
tG(GCC)P1		unresponsive	unresponsive
tG(GCC)P2		unresponsive	unresponsive
tG(UCC)G	SUF4	unresponsive	unresponsive
tG(UCC)N	SUF6	unresponsive	unresponsive
tG(UCC)O	SUF1	unresponsive	unresponsive
tG(UCC)Q		unresponsive	unresponsive
tH(GUG)E1		unresponsive	unresponsive
tH(GUG)G2		unresponsive	unresponsive
tH(GUG)H		unresponsive	unresponsive
tH(GUG)K		unresponsive	unresponsive
tH(GUG)Q		unresponsive	unresponsive
tI(AAU)B		unresponsive	unresponsive
tI(AAU)D		unresponsive	unresponsive
tI(AAU)E1		unresponsive	unresponsive
tI(AAU)E2		unresponsive	unresponsive
tI(AAU)G		unresponsive	unresponsive
tI(AAU)I1		unresponsive	unresponsive
tI(AAU)I2		unresponsive	unresponsive
tI(AAU)L1		unresponsive	unresponsive
tI(AAU)L2		unresponsive	unresponsive
tI(AAU)N1		unresponsive	unresponsive
tI(AAU)N2		unresponsive	unresponsive
tI(AAU)P1		unresponsive	unresponsive
tI(AAU)P2		unresponsive	unresponsive
tI(GAU)Q		unresponsive	unresponsive
tK(CUU)C		unresponsive	unresponsive
tK(CUU)D1		unresponsive	unresponsive
tK(CUU)D2		unresponsive	unresponsive
tK(CUU)E1		unresponsive	unresponsive
tK(CUU)E2		unresponsive	unresponsive
tK(CUU)F		unresponsive	unresponsive
tK(CUU)G1		unresponsive	unresponsive
tK(CUU)G2		unresponsive	unresponsive
tK(CUU)G3		unresponsive	unresponsive
tK(CUU)I		unresponsive	unresponsive
tK(CUU)J		unresponsive	unresponsive
tK(CUU)K		unresponsive	unresponsive
tK(UUU)Q		unresponsive	unresponsive
tL(CAA)A	SUP56	unresponsive	unresponsive
tL(CAA)C	SUP53	unresponsive	unresponsive
tL(CAA)D		unresponsive	unresponsive
tL(CAA)G1		unresponsive	unresponsive
tL(CAA)G2	SUP54	unresponsive	unresponsive
tL(CAA)G3		unresponsive	unresponsive
tL(CAA)K		unresponsive	unresponsive
tL(CAA)M		unresponsive	unresponsive
tL(UAA)B1		unresponsive	unresponsive
tL(UAA)B2		unresponsive	unresponsive
tL(UAA)D		unresponsive	unresponsive
tL(UAA)K		unresponsive	unresponsive
tL(UAA)N		unresponsive	unresponsive
tL(UAA)Q		unresponsive	unresponsive
tL(UAG)J		unresponsive	unresponsive
tL(UAG)L2		unresponsive	unresponsive
tM(CAU)C		unresponsive	unresponsive
tM(CAU)D	EMT1	unresponsive	unresponsive
tM(CAU)J3	IMT3	unresponsive	unresponsive
tM(CAU)O2	EMT2	unresponsive	unresponsive
tM(CAU)P	IMT2	unresponsive	unresponsive
tM(CAU)Q1		unresponsive	unresponsive
tM(CAU)Q2		unresponsive	unresponsive
tN(GUU)C		unresponsive	unresponsive
tN(GUU)F		unresponsive	unresponsive
tN(GUU)G		unresponsive	unresponsive
tN(GUU)L		unresponsive	unresponsive
tN(GUU)N2		unresponsive	unresponsive
tN(GUU)O1		unresponsive	unresponsive
tN(GUU)O2		unresponsive	unresponsive
tN(GUU)Q		unresponsive	unresponsive
tP(AGG)N	SUF10	unresponsive	unresponsive
tP(UGG)A	TRN1	unresponsive	unresponsive
tP(UGG)H	SUF8	unresponsive	unresponsive
tP(UGG)L		unresponsive	unresponsive
tP(UGG)N1		unresponsive	unresponsive
tP(UGG)O1		unresponsive	unresponsive
tP(UGG)O2	SUF11	unresponsive	unresponsive
tP(UGG)Q		unresponsive	unresponsive
tQ(UUG)C		unresponsive	unresponsive
tQ(UUG)D1		unresponsive	unresponsive
tQ(UUG)D2		unresponsive	unresponsive
tQ(UUG)D3		unresponsive	unresponsive
tQ(UUG)L		unresponsive	unresponsive
tQ(UUG)Q		unresponsive	unresponsive
tR(ACG)E		unresponsive	unresponsive
tR(ACG)O		unresponsive	unresponsive
tR(ACG)Q2		unresponsive	unresponsive
tR(CCG)L	TRR4	unresponsive	unresponsive
tR(CCU)J	HSX1	unresponsive	unresponsive
tR(UCU)B		unresponsive	unresponsive
tR(UCU)D		unresponsive	unresponsive
tR(UCU)G1		unresponsive	unresponsive
tR(UCU)J1		unresponsive	unresponsive
tR(UCU)J2		unresponsive	unresponsive
tR(UCU)M1		unresponsive	unresponsive
tR(UCU)Q1		unresponsive	unresponsive
tS(AGA)A		unresponsive	unresponsive
tS(AGA)D1		unresponsive	unresponsive
tS(AGA)D2		unresponsive	unresponsive
tS(AGA)E		unresponsive	unresponsive
tS(AGA)G		unresponsive	unresponsive
tS(AGA)L		unresponsive	unresponsive
tS(AGA)M		unresponsive	unresponsive
tS(GCU)Q1		unresponsive	unresponsive
tS(UGA)I	SUP17	unresponsive	unresponsive
tS(UGA)Q2		unresponsive	unresponsive
tT(AGU)C		unresponsive	unresponsive
tT(AGU)D		unresponsive	unresponsive
tT(AGU)H		unresponsive	unresponsive
tT(AGU)I2		unresponsive	unresponsive
tT(AGU)J		unresponsive	unresponsive
tT(AGU)N2		unresponsive	unresponsive
tT(AGU)O1		unresponsive	unresponsive
tT(AGU)O2		unresponsive	unresponsive
tT(CGU)K	TRT2	unresponsive	unresponsive
tT(UGU)G1		unresponsive	unresponsive
tT(UGU)G2		unresponsive	unresponsive
tT(UGU)H		unresponsive	unresponsive
tT(UGU)P		unresponsive	unresponsive
tT(UGU)Q1		unresponsive	unresponsive
tT(XXX)Q2		unresponsive	unresponsive
tV(AAC)E1		unresponsive	unresponsive
tV(AAC)G1		unresponsive	unresponsive
tV(AAC)G2		unresponsive	unresponsive
tV(AAC)H		unresponsive	unresponsive
tV(AAC)J		unresponsive	unresponsive
tV(AAC)K1		unresponsive	unresponsive
tV(AAC)M3		unresponsive	unresponsive
tV(CAC)H		unresponsive	unresponsive
tV(UAC)B		unresponsive	unresponsive
tV(UAC)Q		unresponsive	unresponsive
tW(CCA)G2		unresponsive	unresponsive
tW(CCA)J		unresponsive	unresponsive
tW(CCA)M		unresponsive	unresponsive
tW(UCA)Q		unresponsive	unresponsive
tY(GUA)F2	SUP6	unresponsive	unresponsive
tY(GUA)M2	SUP8	unresponsive	unresponsive
tY(GUA)O	SUP3	unresponsive	unresponsive
tY(GUA)Q		unresponsive	unresponsive
YAL066W		unresponsive	unresponsive
YAL067W-A		unresponsive	unresponsive
YAL068W-A		unresponsive	unresponsive
YAL069W		unresponsive	unresponsive
YAR010C		unresponsive	unresponsive
YAR035C-A		unresponsive	unresponsive
YAR060C		unresponsive	unresponsive
YAR061W		unresponsive	unresponsive
YAR062W		unresponsive	unresponsive
YAR069C		unresponsive	unresponsive
YAR070C		unresponsive	unresponsive
YBL005W-A		unresponsive	unresponsive
YBL039C-A		unresponsive	unresponsive
YBL068W-A		unresponsive	unresponsive
YBL100W-A		unresponsive	unresponsive
YBL107W-A		unresponsive	unresponsive
YBL108W		unresponsive	unresponsive
YBL111C		unresponsive	unresponsive
YBL112C		unresponsive	unresponsive
YBR012W-A		unresponsive	unresponsive
YBR121C-A		unresponsive	unresponsive
YBR200W-A		unresponsive	unresponsive
YBR296C-A		unresponsive	unresponsive
YCL020W		unresponsive	unresponsive
YCL065W		unresponsive	unresponsive
YCL066W	HMLALPHA1	unresponsive	unresponsive
YCL067C	HMLALPHA2	unresponsive	unresponsive
YCL068C		unresponsive	unresponsive
YCL069W	VBA3	unresponsive	unresponsive
YCL073C	GEX1	unresponsive	unresponsive
YCR039C	MATALPHA2	unresponsive	unresponsive
YCR040W	MATALPHA1	unresponsive	unresponsive
YCR096C	HMRA2	unresponsive	unresponsive
YCR108C		unresponsive	unresponsive
YDL007C-A		unresponsive	unresponsive
YDL240C-A		unresponsive	unresponsive
YDR034C-C		unresponsive	unresponsive
YDR098C-A		unresponsive	unresponsive
YDR210C-C		unresponsive	unresponsive
YDR210W-A		unresponsive	unresponsive
YDR261C-C		unresponsive	unresponsive
YDR261W-A		unresponsive	unresponsive
YDR278C		unresponsive	unresponsive
YDR316W-A		unresponsive	unresponsive
YDR365W-A		unresponsive	unresponsive
YDR543C		unresponsive	unresponsive
YDR544C		unresponsive	unresponsive
YDR545C-A		unresponsive	unresponsive
YEL075C		unresponsive	unresponsive
YEL076C		unresponsive	unresponsive
YEL076C-A		unresponsive	unresponsive
YER137C-A		unresponsive	unresponsive
YER159C-A		unresponsive	unresponsive
YER160C		unresponsive	unresponsive
YER190C-A		unresponsive	unresponsive
YER190C-B		unresponsive	unresponsive
YFL002W-A		unresponsive	unresponsive
YFL002W-B		unresponsive	unresponsive
YFL068W		unresponsive	unresponsive
YFR009W-A		unresponsive	unresponsive
YFR057W		unresponsive	unresponsive
YGL088W		unresponsive	unresponsive
YGL239C		unresponsive	unresponsive
YGL240W	DOC1	unresponsive	unresponsive
YGL241W	KAP114	unresponsive	unresponsive
YGL242C		unresponsive	unresponsive
YGL243W	TAD1	unresponsive	unresponsive
YGL244W	RTF1	unresponsive	unresponsive
YGL245W	GUS1	unresponsive	unresponsive
YGL246C	RAI1	unresponsive	unresponsive
YGL247W	BRR6	unresponsive	unresponsive
YGL248W	PDE1	unresponsive	unresponsive
YGL249W	ZIP2	unresponsive	unresponsive
YGL251C	HFM1	unresponsive	unresponsive
YGL252C	RTG2	unresponsive	unresponsive
YGL253W	HXK2	unresponsive	unresponsive
YGL254W	FZF1	unresponsive	unresponsive
YGL255W	ZRT1	unresponsive	unresponsive
YGL256W	ADH4	unresponsive	unresponsive
YGL257C	MNT2	unresponsive	unresponsive
YGL258W	VEL1	unresponsive	unresponsive
YGL260W		unresponsive	unresponsive
YGL261C	PAU11	unresponsive	unresponsive
YGL262W		unresponsive	unresponsive
YGL263W	COS12	unresponsive	unresponsive
YGR001C	AML1	unresponsive	unresponsive
YGR002C	SWC4	unresponsive	unresponsive
YGR003W	CUL3	unresponsive	unresponsive
YGR004W	PEX31	unresponsive	unresponsive
YGR005C	TFG2	unresponsive	unresponsive
YGR006W	PRP18	unresponsive	unresponsive
YGR007W	ECT1	unresponsive	unresponsive
YGR009C	SEC9	unresponsive	unresponsive
YGR010W	NMA2	unresponsive	unresponsive
YGR011W		unresponsive	unresponsive
YGR012W		unresponsive	unresponsive
YGR013W	SNU71	unresponsive	unresponsive
YGR014W	MSB2	unresponsive	unresponsive
YGR015C		unresponsive	unresponsive
YGR016W		unresponsive	unresponsive
YGR017W		unresponsive	unresponsive
YGR020C	VMA7	unresponsive	unresponsive
YGR021W		unresponsive	unresponsive
YGR022C		unresponsive	unresponsive
YGR024C	THG1	unresponsive	unresponsive
YGR025W		unresponsive	unresponsive
YGR026W		unresponsive	unresponsive
YGR027C	RPS25A	unresponsive	unresponsive
YGR027W-A		unresponsive	unresponsive
YGR027W-B		unresponsive	unresponsive
YGR028W	MSP1	unresponsive	unresponsive
YGR029W	ERV1	unresponsive	unresponsive
YGR031C-A	NAG1	unresponsive	unresponsive
YGR031W	IMO32	unresponsive	unresponsive
YGR032W	GSC2	unresponsive	unresponsive
YGR033C	TIM21	unresponsive	unresponsive
YGR035W-A		unresponsive	unresponsive
YGR036C	CAX4	unresponsive	unresponsive
YGR037C	ACB1	unresponsive	unresponsive
YGR038C-A		unresponsive	unresponsive
YGR038C-B		unresponsive	unresponsive
YGR038W	ORM1	unresponsive	unresponsive
YGR039W		unresponsive	unresponsive
YGR040W	KSS1	unresponsive	unresponsive
YGR041W	BUD9	unresponsive	unresponsive
YGR042W		unresponsive	unresponsive
YGR044C	RME1	unresponsive	unresponsive
YGR047C	TFC4	unresponsive	unresponsive
YGR048W	UFD1	unresponsive	unresponsive
YGR049W	SCM4	unresponsive	unresponsive
YGR050C		unresponsive	unresponsive
YGR054W		unresponsive	unresponsive
YGR055W	MUP1	unresponsive	unresponsive
YGR056W	RSC1	unresponsive	unresponsive
YGR057C	LST7	unresponsive	unresponsive
YGR058W	PEF1	unresponsive	unresponsive
YGR062C	COX18	unresponsive	unresponsive
YGR063C	SPT4	unresponsive	unresponsive
YGR064W		unresponsive	unresponsive
YGR065C	VHT1	unresponsive	unresponsive
YGR068C	ART5	unresponsive	unresponsive
YGR068W-A		unresponsive	unresponsive
YGR069W		unresponsive	unresponsive
YGR071C	ENV11	unresponsive	unresponsive
YGR072W	UPF3	unresponsive	unresponsive
YGR073C		unresponsive	unresponsive
YGR074W	SMD1	unresponsive	unresponsive
YGR075C	PRP38	unresponsive	unresponsive
YGR076C	MRPL25	unresponsive	unresponsive
YGR077C	PEX8	unresponsive	unresponsive
YGR080W	TWF1	unresponsive	unresponsive
YGR082W	TOM20	unresponsive	unresponsive
YGR084C	MRP13	unresponsive	unresponsive
YGR089W	NNF2	unresponsive	unresponsive
YGR091W	PRP31	unresponsive	unresponsive
YGR092W	DBF2	unresponsive	unresponsive
YGR093W	DRN1	unresponsive	unresponsive
YGR094W	VAS1	unresponsive	unresponsive
YGR095C	RRP46	unresponsive	unresponsive
YGR096W	TPC1	unresponsive	unresponsive
YGR097W	ASK10	unresponsive	unresponsive
YGR098C	ESP1	unresponsive	unresponsive
YGR099W	TEL2	unresponsive	unresponsive
YGR100W	MDR1	unresponsive	unresponsive
YGR101W	PCP1	unresponsive	unresponsive
YGR102C	GTF1	unresponsive	unresponsive
YGR104C	SRB5	unresponsive	unresponsive
YGR105W	VMA21	unresponsive	unresponsive
YGR106C	VOA1	unresponsive	unresponsive
YGR107W		unresponsive	unresponsive
YGR109W-A		unresponsive	unresponsive
YGR109W-B		unresponsive	unresponsive
YGR113W	DAM1	unresponsive	unresponsive
YGR114C		unresponsive	unresponsive
YGR115C		unresponsive	unresponsive
YGR116W	SPT6	unresponsive	unresponsive
YGR117C		unresponsive	unresponsive
YGR119C	NUP57	unresponsive	unresponsive
YGR120C	COG2	unresponsive	unresponsive
YGR121W-A		unresponsive	unresponsive
YGR122C-A		unresponsive	unresponsive
YGR124W	ASN2	unresponsive	unresponsive
YGR125W		unresponsive	unresponsive
YGR126W		unresponsive	unresponsive
YGR129W	SYF2	unresponsive	unresponsive
YGR132C	PHB1	unresponsive	unresponsive
YGR133W	PEX4	unresponsive	unresponsive
YGR134W	CAF130	unresponsive	unresponsive
YGR135W	PRE9	unresponsive	unresponsive
YGR136W	LSB1	unresponsive	unresponsive
YGR137W		unresponsive	unresponsive
YGR139W		unresponsive	unresponsive
YGR141W	VPS62	unresponsive	unresponsive
YGR146C	ECL1	unresponsive	unresponsive
YGR146C-A		unresponsive	unresponsive
YGR147C	NAT2	unresponsive	unresponsive
YGR150C	CCM1	unresponsive	unresponsive
YGR151C		unresponsive	unresponsive
YGR152C	RSR1	unresponsive	unresponsive
YGR153W		unresponsive	unresponsive
YGR154C	GTO1	unresponsive	unresponsive
YGR156W	PTI1	unresponsive	unresponsive
YGR157W	CHO2	unresponsive	unresponsive
YGR161C-C		unresponsive	unresponsive
YGR161C-D		unresponsive	unresponsive
YGR161W-A		unresponsive	unresponsive
YGR161W-B		unresponsive	unresponsive
YGR161W-C		unresponsive	unresponsive
YGR163W	GTR2	unresponsive	unresponsive
YGR164W		unresponsive	unresponsive
YGR165W	MRPS35	unresponsive	unresponsive
YGR166W	TRS65	unresponsive	unresponsive
YGR167W	CLC1	unresponsive	unresponsive
YGR168C		unresponsive	unresponsive
YGR169C	PUS6	unresponsive	unresponsive
YGR169C-A	LSO2	unresponsive	unresponsive
YGR170W	PSD2	unresponsive	unresponsive
YGR171C	MSM1	unresponsive	unresponsive
YGR172C	YIP1	unresponsive	unresponsive
YGR174C	CBP4	unresponsive	unresponsive
YGR175C	ERG1	unresponsive	unresponsive
YGR176W		unresponsive	unresponsive
YGR178C	PBP1	unresponsive	unresponsive
YGR179C	OKP1	unresponsive	unresponsive
YGR180C	RNR4	unresponsive	unresponsive
YGR181W	TIM13	unresponsive	unresponsive
YGR182C		unresponsive	unresponsive
YGR183C	QCR9	unresponsive	unresponsive
YGR184C	UBR1	unresponsive	unresponsive
YGR185C	TYS1	unresponsive	unresponsive
YGR186W	TFG1	unresponsive	unresponsive
YGR189C	CRH1	unresponsive	unresponsive
YGR190C		unresponsive	unresponsive
YGR191W	HIP1	unresponsive	unresponsive
YGR192C	TDH3	unresponsive	unresponsive
YGR193C	PDX1	unresponsive	unresponsive
YGR195W	SKI6	unresponsive	unresponsive
YGR196C	FYV8	unresponsive	unresponsive
YGR197C	SNG1	unresponsive	unresponsive
YGR198W	YPP1	unresponsive	unresponsive
YGR199W	PMT6	unresponsive	unresponsive
YGR202C	PCT1	unresponsive	unresponsive
YGR203W	YCH1	unresponsive	unresponsive
YGR204W	ADE3	unresponsive	unresponsive
YGR206W	MVB12	unresponsive	unresponsive
YGR207C	CIR1	unresponsive	unresponsive
YGR209C	TRX2	unresponsive	unresponsive
YGR210C		unresponsive	unresponsive
YGR212W	SLI1	unresponsive	unresponsive
YGR213C	RTA1	unresponsive	unresponsive
YGR215W	RSM27	unresponsive	unresponsive
YGR216C	GPI1	unresponsive	unresponsive
YGR217W	CCH1	unresponsive	unresponsive
YGR218W	CRM1	unresponsive	unresponsive
YGR219W		unresponsive	unresponsive
YGR220C	MRPL9	unresponsive	unresponsive
YGR221C	TOS2	unresponsive	unresponsive
