gene	comName	lfc_interaction	padj_interaction	log2FoldChange_Stress_Vs_NoStress_WT	log2FoldChange_Stress_Vs_NoStress_KO	padj_Stress_Vs_NoStress_WT	padj_Stress_Vs_NoStress_KO	stressGene	mutantDep	04NB70_02834AAA_TTAACT	05NB70_02835AAA_TGCACG	06NB70_02836AAA_TATGTC	07NB70_02837AAA_CCTAAG	08NB70_02838AAA_GTGTAG	09NB70_02839AAA_GGAGGT	01NB70_02831AAA_TCAGGA	02NB70_02832AAA_GATCAC	03NB70_02833AAA_GTCAGG	10NB70_02840AAA_GGCTGC	11NB70_02841AAA_TGTGCA	12NB70_02842AAA_CCGCAA
4439	YNL274C	GOR1	-1.51822198258384	2.22689533350189e-05	3.47079781097108	1.95146176526789	3.4884179621008e-24	1.63266953681053e-08	Upregulated	Less upregulated	1384.80481773518	87.8625612509128	1384.5845973443	130.539292852188	579.535033401038	130.524403186861	130.874728539166	1184.72541056003	136.191431770301	474.453417434606	126.387338496968	464.687006692308
4465	YNL248C	RPA49	0.671282840860812	0.675980588511859	-2.36603858004827	-1.6964332816326	1.70322485196823e-07	1.63405777274323e-10	Downregulated	-	996.575072022387	3863.90937966224	713.988068716009	4786.44073791357	1319.686745427	4587.87177930639	5172.94482581474	747.198105472019	3517.76277743062	1434.20013706067	4063.69060877276	1442.31126837565
4485	YNL228W		-1.09854148016963	1	3.07325684021836	1.97161734700661	0.0232554150860022	1	Upregulated	-	25.6445336617626	5.10828844482051	23.6681127751163	3.48104780939169	13.1499035131516	4.87941694156489	0.969442433623452	38.708850048001	4.64288971944209	15.8429084907865	1.92957768697662	11.1346726843205
4518	YNL196C	SLZ1	-1.17894360710096	1	3.33916174345767	2.09932931960077	0.0152340399970048	1	Upregulated	-	34.1927115490168	2.04331537792821	23.6681127751163	0	7.51423057894377	4.87941694156489	3.87776973449381	21.1139182080005	1.5476299064807	7.50453560089887	0.964788843488309	8.16542663516835
4519	YNL195C		-5.05277935807531	8.11971632636236e-50	4.3028330689766	-0.75469874725616	5.79497709835935e-35	1	Upregulated	Less upregulated	2182.63475387891	140.988761077046	3673.81706075972	147.944531899147	104.259949282845	140.283237069991	157.049674246999	3547.13825894409	174.882179432319	71.7100068530336	145.683115366735	85.3658239131236
4520	YNL194C		-6.45984444904086	3.45612645651416e-05	9.26857338284543	2.79196901129579	2.6636699688277e-12	0.0370300303501654	Upregulated	Less upregulated	1882.73617966774	4.08663075585641	4347.04337969636	7.8323575711313	30.9962011381431	0	0	3550.65724531209	12.3810392518456	23.3474440916854	3.85915537395323	33.4040180529614
4521	YNL193W		-1.57763953553243	1.77919460500755e-09	1.71708835747801	0.135172409648441	0.00492253306147765	1	Upregulated	Less upregulated	1885.58557229682	502.655582970338	1480.57194359894	536.08136264632	591.745658091822	564.792510986136	566.154381236096	1628.11769292804	433.336373814595	620.37494300764	524.84513085764	593.849209830425
4522	YNL192W	CHS1	-1.43807806706138	2.1541067778512e-08	2.4675849675561	1.02589931473306	1.92881374778905e-13	1	Upregulated	Less upregulated	14345.2671911271	3106.86103213984	15843.171712632	2601.21297556794	4941.5458844779	2671.48077550678	2515.70311525286	17944.4844858885	2997.75912885311	5582.54064977977	2733.24679360238	5974.86536240637
4528	YNL186W	UBP10	0.48988805647013	0.866195732631666	-1.77326988722647	-1.28351438472396	0.000323500387000077	0.0386175003796399	Downregulated	-	638.263948914981	1994.27580885793	495.715473123269	1847.56612483464	734.516039091754	1906.63216991648	1933.06821264516	600.573673472016	1953.10894197864	778.804027915505	1812.83823691453	800.211810246498
4532	YNL182C	IPI3	1.04577636010294	0.00652837673160752	-3.37731302637396	-2.33132548421279	2.01173039284007e-24	3.74815780868029e-36	Downregulated	Less downregulated	196.608091406847	1880.87180538291	173.566160350853	2158.24964182285	402.95061479586	2101.80884757908	2063.94294118433	154.835400192004	1468.70078125018	413.583295338426	2026.05657132545	446.871530397395
4539	YNL175C	NOP13	0.723809233278408	0.202142938345356	-2.23211016516349	-1.50889824290388	1.43588455379299e-08	0.000102375833211564	Downregulated	-	378.96921966827	1566.20123718197	327.408893389109	1568.21203813096	570.142245177359	1787.08645484814	1671.31875556683	289.729877632008	1405.24795508447	632.882502342471	1866.86641214988	652.49181930118
4550	YNL164C	IBD2	0.940995718409963	0.435643745595161	-1.78665275007966	-0.843263500450297	0.0498525319511997	1	Downregulated	-	148.880764869678	318.7571989568	82.8383947129071	253.246228133245	188.795043295962	442.807087447014	401.349167520109	89.1476546560023	388.455106526655	201.788623935281	315.485951820677	178.154762949128
4552	YNL162W-A		1.45332090145818	0.204449078163699	-3.16206275920115	-1.6967711385671	1.75391391509134e-05	0.068071403201765	Downregulated	-	20.6580965608643	107.274057341231	6.57447577086564	113.13405380523	29.1176434934071	124.425132009905	212.307892963536	19.9409227520005	108.334093453649	32.5196542705618	127.352127340457	51.2194943478742
4555	YNL160W	YGP1	-0.221362848204596	1	3.26143249381294	3.03382616799776	2.29382106279843e-13	4.21639213152504e-41	Upregulated	-	10982.9838888071	1602.98091398468	20921.2967980486	669.231441355552	5992.59888670766	526.977029689008	1748.87415025671	22123.8672956166	2233.22995505164	4781.22301506157	567.295839971125	3871.89684809437
4564	YNL151C	RPC31	0.380834436573646	1	-2.57609302794464	-2.19359108792873	1.94727771471965e-08	9.73250500211871e-15	Downregulated	-	170.963557745084	680.424020850092	117.025668721408	708.393229211209	185.977206828858	966.124554429848	1015.97567043738	126.683509248003	766.076803707945	177.607342554607	779.549385538553	178.897074461416
4571	YNL145W	MFA2	1.86038956232232	0.000230975382295703	-2.75007678779669	-0.895706296026584	4.23042478243569e-07	1	Downregulated	Less downregulated	1064.96049512042	13113.9980955432	2202.44938323999	9410.14249073808	5759.6577387604	8620.70988150977	8957.64808668069	2201.71247091206	14375.9342012992	4495.21682493842	9562.02222781263	4767.86684342603
4576	YNL141W	AAH1	0.765288308933682	0.723740453675936	-2.61247413390564	-1.85176631372819	4.1437887921947e-08	1.21883421967739e-09	Downregulated	-	1003.6985535951	7414.16984881249	1069.00976034275	6798.48637174197	1855.07567417674	5140.46574793861	7697.3729229702	1867.40876595205	8742.56134170945	1491.7349100009	6785.35993625327	1907.74058658024
4587	YNL132W	KRE33	1.22219506472782	2.06315660064369e-05	-3.2796142267936	-2.065015368445	1.56111021480847e-27	6.68993694574251e-27	Downregulated	Less downregulated	334.803633917457	4272.57245524788	451.009037881383	4517.52979463807	972.15358115085	4228.01477986598	3561.73150113256	423.451359616011	3766.93119237401	1071.48091635056	4190.07794726972	1084.51711945281
4596	YNL124W	NAF1	0.815667360932103	0.14804912962939	-2.07719337457112	-1.26099301799286	6.97755094988386e-06	0.224846142623253	Downregulated	-	438.094116721778	1519.20498348962	295.851409688954	1572.5633478927	689.430655618091	1888.33435638561	1420.23316525836	334.303704960009	1541.43938685477	692.084949860673	1452.97199829339	692.576640964733
4607	YNL113W	RPC19	0.770360952997553	0.699416580255085	-2.98823772004013	-2.21671101402991	2.97112286546434e-11	4.53114494498934e-19	Downregulated	-	311.296144727508	1475.27370286416	176.195950659199	1565.60125227391	390.739990105076	2109.12797299142	2154.10108751131	187.679272960005	1702.39289712877	374.392942755955	1642.0706116171	391.940478488081
4608	YNL112W	DBP2	0.516044286824641	0.835636627669449	-2.52789976870677	-2.01551963094437	4.85029052235994e-15	1.41652524101259e-25	Downregulated	-	2776.73311704308	15319.7570460167	2862.5267506349	17592.3453667133	3973.14941861652	15689.7651756019	18352.5147109256	2697.88954880007	13934.8596779522	4027.43410581573	14878.0087554332	4058.21703767867
4609	YNL111C	CYB5	0.760943756336984	0.10488854288307	-2.1774117339747	-1.41800594045142	7.69683481944721e-08	0.00199422626146625	Downregulated	-	256.445336617626	966.488173760041	215.642805284393	1299.30109485545	494.999939387921	1153.9821066801	1150.72816871104	263.923977600007	1187.03213827069	456.942834365842	1221.4226758562	442.417661323667
4610	YNL110C	NOP15	0.438304175193156	1	-2.75480546287487	-2.31055001327531	0.000742465811402954	1.61085249029826e-22	Downregulated	-	216.55383981044	777.481501301682	48.6511207044057	1020.81727010411	198.187831519642	1130.80487620766	1193.38363579047	120.818531968003	623.694852311721	240.145139228764	1194.40858823853	242.735864518186
4626	YNL097W-A		-0.325446675355129	1	6.18645464854123	5.86067726015884	0.00059900399767627	0.00559605443509803	Upregulated	-	27.7815781335762	0	22.3532176209432	0	13.1499035131516	0	0	41.0548409600011	1.5476299064807	10.0060474678652	0	9.65004965974441
4629	YNL095C		0.803983291529561	0.491859345600818	-2.39554222639413	-1.59863494370566	5.52912098161728e-06	2.86448622025518e-06	Downregulated	-	175.949994845983	1398.64937619186	270.868401759664	1026.0388418182	331.565424295894	1056.3937678488	894.795366234446	268.615959424007	1425.36714386872	376.894454622921	1040.0423732804	334.782492041902
4631	YNL093W	YPT53	-0.732404024295689	1	3.64270359526741	2.90115284622182	2.02386681734008e-05	0.0089347365167548	Upregulated	-	56.2755044244236	3.06497306689231	49.9660158585789	2.61078585704377	27.2390858486712	4.87941694156489	5.81665460174071	64.5147500800017	4.64288971944209	35.021166137528	5.78873306092985	36.3732641021135
4632	YNL092W		-0.523552625102867	1	2.58717394876182	2.05725803837722	8.08620536047059e-09	2.38798747900054e-05	Upregulated	-	294.199788952999	58.2344882709538	293.221619380608	45.253621522092	198.187831519642	35.3757728263455	51.3804489820429	357.763614080009	44.8812672879402	180.108854421573	51.1338087048804	181.866320510568
4647	YNL077W	APJ1	-0.662764435389932	0.888081769692518	2.63054156681457	1.96589925987418	3.1175902275395e-10	2.72553789142192e-08	Upregulated	-	1140.46939979117	131.793841876369	824.439261666551	174.922652421932	713.851904999658	195.176677662596	164.805213715987	780.04197824002	142.381951396224	714.59855666337	137.00001577534	571.579864461784
4649	YNL075W	IMP4	1.05159456923023	0.0153664403801422	-2.41192508948143	-1.35637432035069	8.19302025771365e-08	0.0164900228065546	Downregulated	Less downregulated	226.526714012237	841.845935706421	155.157628192429	892.01850115662	350.351000743253	955.145866311327	1135.21708977306	165.392359296004	920.839794356014	372.725268177977	921.373345531335	370.413444631728
4660	YNL066W	SUN4	0.937707773581619	0.631261840306338	-2.35103929374495	-1.41907649175616	0.00118414985712692	0.000120174501659262	Downregulated	-	1296.47364623356	13059.8502380281	2782.31814623034	9250.01429150607	3655.67317665614	8946.41096235923	6914.06343660246	2666.21867148807	14128.3134162623	3490.44289170696	8890.52919274476	3111.02754799914
4661	YNL065W	AQR1	2.53075689991186	4.56297118922197e-09	-2.77416792068016	-0.251075985025673	4.35168665653289e-07	1	Downregulated	Less downregulated	190.909306148677	2681.85143353077	408.932392947843	2522.88939985663	2040.11360218323	2270.14873206307	1765.35467162831	417.586382336011	2428.23132326821	1987.03425966022	2376.2749215117	2074.01836533276
4664	YNL062C	GCD10	1.25418334001815	0.000727769342825609	-2.61983745825578	-1.36769803116688	5.28832193184187e-12	0.0565605470754407	Downregulated	Less downregulated	155.291898285118	839.802620328492	159.102313654949	967.73129101089	300.569223157751	900.252425718722	1006.28124610114	120.818531968003	804.767551369962	394.405037691685	957.070532740402	411.240577807569
4665	YNL061W	NOP2	0.87843715567858	0.0482885254809085	-2.79388836971158	-1.91637390036307	1.81529938384394e-18	4.17863674530495e-13	Downregulated	Less downregulated	524.288243751592	2890.26960207945	403.67281233115	2962.37168579233	799.326277835144	3769.34958735888	3253.4488072403	405.856427776011	3039.54513632809	901.378109396853	3165.47219548514	950.901047240968
4694	YNL036W	NCE103	-3.27255478391507	7.54855791868057e-26	3.95451248347359	0.678070671847221	8.32904458704755e-30	1	Upregulated	Less upregulated	11659.7146382147	492.439006080697	8521.83549419604	611.794152500589	1003.14978228899	608.70726346022	845.35380211965	10402.1237038083	614.409072872836	965.583580648988	533.528230449035	872.958338450725
4699	YNL034W		-2.87601728732095	0.101398941721011	4.17597895584444	1.29709754151845	0.000639382366260272	1	Upregulated	-	34.1927115490168	2.04331537792821	44.7064352418864	2.61078585704377	7.51423057894377	3.65956270617367	0.969442433623452	25.8059000320007	3.09525981296139	12.5075593348314	4.82394421744154	7.42311512288031
4716	YNL020C	ARK1	-0.414891587323533	1	1.60869082030994	1.18801158561744	0.0365195453120924	0.727428664278686	Upregulated	-	1122.66069585939	328.973775846441	1042.71185725929	398.579974175348	949.610889414019	435.487962034667	424.615785927072	1069.77185587203	294.049682231332	921.390204332583	365.654971682069	892.258437770214
4726	YNL011C		-0.145345681481858	1	1.88832258976641	1.73479787118413	0.000181211621797664	4.47815101749671e-09	Upregulated	-	1046.43944303137	279.934206776164	1183.40563875582	328.959017987515	1127.13458684157	324.481226614065	351.907603405313	1120.21066048003	261.549454195238	1028.95521461213	299.084541481376	1054.082347449
4730	YNL007C	SIS1	-0.543414799861642	1	2.27677053469072	1.72964321892031	1.30431027106927e-05	3.64729558611537e-12	Upregulated	-	12196.8251487972	1478.33867593106	7554.07266072462	1945.90572544995	6523.29142134556	1826.12179038066	2305.33410715657	8921.80343833623	2076.91933449709	6417.21177605752	1765.5635835836	5656.4137236348
4735	YNL002C	RLP7	1.27607302707312	0.0171910422640798	-3.04503858662094	-1.76933422002347	1.49148446406303e-11	1.04206729644577e-11	Downregulated	Less downregulated	430.970635149066	2077.03008166402	257.719450217933	2208.72483505903	667.827242703628	2139.6243288762	3376.56799631048	270.961950336007	2412.75502420341	606.199709094831	2366.62703307682	720.042166919391
4737	YNR001C	CIT1	-0.52404805550662	1	1.91701358345973	1.38772364316962	0.00411334457175458	0.00143721645323536	Upregulated	-	3716.32033648377	1499.7934873993	5592.24909069831	1079.99508286377	3025.41708684724	995.401056079238	1110.01158649885	6424.49611251217	1518.22493825756	2767.5059621537	1148.09872375109	2754.71802210088
4741	YNR002C	ATO2	-0.579552414817396	1	3.3318930488855	2.74314231620202	4.18798222952112e-09	5.18243233045356e-06	Upregulated	-	168.826513273271	34.7363614247795	297.166304843127	19.1457629516543	139.952544532828	10.978688118521	22.2971759733394	329.611723136009	20.1191887842491	102.561986545618	16.4014103393012	79.4273318148194
4742	YNR003C	RPC34	0.510269021818527	1	-1.65047314674102	-1.14047839901826	0.0485371702752633	1	Downregulated	-	401.764360700948	1025.74431971996	333.983369159975	945.974742202192	464.003738249778	1088.10997796897	1141.0337443748	254.540013952007	917.744534543053	475.287254723595	1097.9297038897	497.348713232981
4749	YNR009W	NRM1	1.32214734942742	0.000150614841851389	-2.54700468169913	-1.22622516797418	3.05169245753753e-11	0.648252777120256	Downregulated	Less downregulated	161.703031700559	764.199951345149	136.749096034005	677.934060879032	295.872829045911	772.167731002644	1031.48674937535	163.046368384004	880.601416787516	302.682935902921	590.450772214845	283.562997694028
4754	YNR014W		-0.999302487426379	0.631401641092934	4.55287927090443	3.54999627761193	1.15243511422457e-22	1.24990768221928e-42	Upregulated	-	1867.06452020777	128.728868809477	4314.17100084203	106.171958186447	1597.71327684792	111.006735420601	87.2498190261106	3094.36201292808	177.97743924528	1420.02490314786	116.739450062085	941.993309093512
4775	YNR034W	SOL1	-1.98945366125219	2.73980650580044e-10	3.03506764194605	1.04422684174578	1.65891402919394e-17	1	Upregulated	Less upregulated	2040.16512242467	308.540622067159	2641.62436473381	188.846843659499	437.703931223475	220.793616605811	268.535554113696	3011.07933555208	354.407248584079	444.435275031011	201.640868289056	391.198166975793
4776	YNR034W-A		-1.27870791806533	0.0543004522008487	2.91509902705976	1.63634618240529	2.96791253222075e-09	0.160683235029832	Upregulated	-	359.023471264677	28.6064152909949	262.979030834626	28.7186444274814	95.8064398815331	28.0566474139981	47.5026792475491	261.577986688007	40.2383775684981	99.2266373896628	33.7676095220908	90.5620044991398
4788	YNR046W	TRM112	0.00922727525261212	1	-2.05606657327733	-2.05147918320777	8.50965045227703e-09	1.56523694834401e-15	Downregulated	-	567.029133187863	2354.92097306226	612.741141844678	2573.36459309281	712.91262617729	3244.81226614065	2263.64808251076	555.999846144014	2530.37489709594	642.054712521347	2407.14816450333	653.976442325756
4796	YNR053C	NOG2	2.10669850243321	1.41336116822657e-20	-4.36342716147225	-2.26220690890782	4.16038440756317e-61	6.81967990211978e-30	Downregulated	Less downregulated	92.6052604452539	1763.38117115204	99.9320317171578	1809.27459893133	359.743788966933	1904.1924614457	2034.85966817562	96.1856273920025	2075.37170459061	414.417132627415	1897.7396551415	408.271331758417
4798	YNR054C	ESF2	0.724428281016653	0.813637699863416	-2.13503403234346	-1.41136352091608	0.000240696217931555	0.0905064465870767	Downregulated	-	176.662343003254	586.431513465395	123.600144492274	545.654244122147	284.601483177495	628.22493122648	652.434757828583	99.7046137600026	512.26549904511	212.628508692135	779.549385538553	247.189733591914
